Base,SingleMineral,hotkey00,hotkey01,hotkey02,hotkey10,hotkey11,hotkey12,hotkey20,hotkey21,hotkey22,hotkey30,hotkey31,hotkey32,hotkey40,hotkey41,hotkey42,hotkey50,hotkey51,hotkey52,hotkey60,hotkey61,hotkey62,hotkey70,hotkey71,hotkey72,hotkey80,hotkey81,hotkey82,hotkey90,hotkey91,hotkey92,race,battleneturl
2,0,0,0,0,1,0,56,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344780/1/hyvaa/
0,3,1,0,0,4,0,43,0,0,0,0,0,0,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2344252/1/Reality/
2,0,1,0,0,1,0,48,1,0,0,11,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343263/1/Ruin/
0,0,0,0,0,5,0,44,0,0,0,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2344252/1/Reality/
2,0,1,0,0,1,0,47,1,0,0,15,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343263/1/Ruin/
0,0,1,0,0,7,0,43,0,0,0,0,0,0,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2344252/1/Reality/
0,0,0,0,0,1,0,0,1,0,30,1,0,9,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
2,0,1,0,0,1,0,40,2,0,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Zerg,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
0,0,0,0,0,0,0,0,1,0,38,1,0,1,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
2,0,1,0,0,1,0,23,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
0,0,0,0,0,0,0,0,1,0,36,1,0,3,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
2,0,1,0,0,1,0,38,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
0,1,0,0,0,1,0,22,1,0,28,0,0,0,1,0,0,1,0,44,1,0,0,1,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344079/1/Curious/
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,49,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344407/1/Ragnarok/
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,44,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344079/1/Curious/
0,0,0,0,0,1,0,14,1,0,16,0,0,0,1,0,0,1,0,65,1,0,0,1,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344407/1/Ragnarok/
0,0,0,1,0,0,0,0,0,0,0,1,0,13,1,0,33,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
0,0,0,0,0,0,0,0,1,0,29,1,0,12,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344407/1/Ragnarok/
3,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,39,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
1,0,0,0,0,0,0,0,1,0,31,1,0,8,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344407/1/Ragnarok/
0,0,0,0,0,1,0,25,1,0,26,0,0,0,1,0,0,1,0,42,1,0,0,1,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
2,0,1,0,0,1,0,27,2,0,12,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344079/1/Curious/
11,0,0,0,0,1,0,24,1,0,25,0,0,0,1,0,0,1,0,35,1,0,0,1,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
2,0,1,0,0,1,0,40,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344079/1/Curious/
2,0,1,0,0,1,0,45,2,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
0,0,0,0,0,0,0,0,1,0,36,1,0,3,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
2,1,1,0,0,1,0,43,3,0,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
0,0,0,0,0,0,0,0,1,0,35,1,0,5,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
2,0,1,0,0,1,0,36,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
0,0,0,0,0,0,0,0,1,0,25,1,0,12,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
0,0,0,0,0,1,0,0,1,0,48,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342147/1/hydra/
0,0,1,0,0,1,0,4,1,0,3,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
2,0,0,0,0,1,0,0,1,0,44,0,0,0,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
0,1,1,0,0,1,0,4,1,0,4,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342147/1/hydra/
1,0,1,0,0,1,0,38,0,0,0,0,0,0,1,0,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
3,0,0,0,0,1,0,5,1,0,9,0,0,0,0,0,0,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344728/1/Shine/
0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
2,0,1,0,0,2,0,36,1,0,1,0,0,0,1,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344728/1/Shine/
2,0,0,0,0,1,0,0,1,0,47,0,0,0,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342147/1/hydra/
3,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344728/1/Shine/
0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,2,0,83,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344728/1/Shine/
0,0,0,0,0,1,0,0,1,0,48,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2342147/1/hydra/
2,0,1,0,0,1,0,37,0,0,0,0,0,0,1,0,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
0,1,1,0,0,1,0,1,1,0,1,1,0,73,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
2,0,1,0,0,1,0,42,0,0,0,0,0,0,1,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
0,0,1,0,0,1,0,1,1,0,1,1,0,55,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
0,0,1,0,0,1,0,12,1,0,12,1,0,35,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344728/1/Shine/
3,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344728/1/Shine/
0,2,1,0,0,1,0,2,1,0,3,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,2,0,75,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
0,0,1,0,0,1,0,1,1,0,0,1,0,84,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344728/1/Shine/
0,0,0,0,0,1,0,11,1,0,21,0,0,0,0,0,0,2,0,65,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344602/1/Choya/
3,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,86,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
2,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,82,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,0,0,0,0,1,0,4,1,0,3,0,0,0,0,0,0,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344602/1/Choya/
1,0,0,0,0,1,0,15,1,0,19,0,0,0,0,0,0,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
2,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,85,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344602/1/Choya/
0,0,1,0,0,1,0,57,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2342491/1/TYTY/
0,1,0,0,0,1,0,0,1,0,0,1,0,52,3,0,39,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
0,0,1,0,0,1,0,58,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2342491/1/TYTY/
0,1,1,0,0,1,0,0,1,0,0,1,0,49,2,0,40,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
0,0,1,0,0,1,0,0,1,0,0,1,0,54,2,0,36,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
0,0,1,0,0,1,0,56,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2342491/1/TYTY/
0,0,1,0,0,1,0,54,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
0,0,0,0,0,1,0,10,1,0,15,0,0,0,0,0,0,2,0,72,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,0,1,0,0,1,0,59,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,0,0,0,0,5,0,21,2,0,7,0,0,0,0,0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
0,0,1,0,0,1,0,55,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,1,0,0,0,1,0,0,1,0,56,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
3,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,84,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2342491/1/TYTY/
0,0,0,0,0,1,0,0,1,0,0,1,0,56,2,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344602/1/Choya/
3,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344602/1/Choya/
0,0,0,0,0,1,0,0,1,0,0,1,0,58,2,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2342491/1/TYTY/
0,0,0,0,0,1,0,4,1,0,13,0,0,0,0,0,0,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2342491/1/TYTY/
0,1,0,0,0,1,0,0,1,0,0,1,0,54,4,0,36,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
0,0,0,0,0,3,0,11,1,0,13,0,0,0,0,0,0,2,0,71,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2342491/1/TYTY/
0,0,0,0,0,1,0,0,1,0,0,1,0,59,4,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343479/1/True/
2,0,0,0,0,0,0,0,2,0,21,0,0,0,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
0,0,1,0,0,5,0,10,1,0,28,0,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343979/1/Pet/
2,0,0,0,0,0,0,0,1,0,16,0,0,0,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343979/1/Pet/
0,0,1,0,0,5,0,11,1,0,32,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
2,0,0,0,0,0,0,0,1,0,13,0,0,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343979/1/Pet/
2,0,1,0,0,7,0,19,1,0,25,0,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
0,0,0,0,0,1,0,40,1,0,28,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
3,0,0,0,0,1,0,46,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343531/1/Action/
0,0,0,0,0,1,0,59,1,0,20,1,0,16,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
5,2,0,0,0,2,0,42,0,0,0,0,0,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343531/1/Action/
0,0,0,0,0,1,0,56,1,0,15,1,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
3,4,0,0,0,3,0,41,0,0,0,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343531/1/Action/
2,0,0,0,0,0,0,0,1,0,20,0,0,0,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
3,1,0,0,0,2,0,43,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
2,0,0,0,0,2,0,44,0,0,0,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
2,0,0,0,0,0,0,0,2,0,24,0,0,0,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
0,0,1,0,0,6,0,13,1,0,27,1,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343531/1/Action/
0,0,0,0,0,2,0,75,1,0,12,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343979/1/Pet/
2,0,0,0,0,1,0,46,1,0,23,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343531/1/Action/
1,0,1,0,0,7,0,16,1,0,25,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343979/1/Pet/
2,0,0,0,0,2,0,44,0,0,0,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
0,0,0,0,0,1,0,70,2,0,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343531/1/Action/
0,0,0,0,0,1,0,59,1,0,15,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
3,0,0,0,0,1,0,48,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343531/1/Action/
2,0,0,0,0,2,0,43,0,0,0,0,0,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2343531/1/Action/
0,0,0,0,0,1,0,61,1,0,12,1,0,20,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
2,0,1,0,0,1,0,56,3,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
0,0,0,0,0,1,0,44,1,0,25,2,0,6,1,0,17,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
2,0,1,0,0,1,0,55,2,0,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
0,0,0,0,0,2,0,42,2,0,24,2,0,6,1,0,18,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
0,0,0,0,0,1,0,46,1,0,22,2,0,6,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
2,0,1,0,0,1,0,55,2,0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
9,0,1,0,0,7,0,29,7,0,0,1,0,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
0,0,0,0,0,1,0,41,0,0,0,1,0,34,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2340350/1/hitmaN/
15,2,1,0,0,7,0,25,7,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
0,0,0,0,0,1,0,44,0,0,0,1,0,33,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2340350/1/hitmaN/
0,0,0,0,0,1,0,32,0,0,0,1,0,37,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
17,0,1,0,0,4,0,25,4,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2340350/1/hitmaN/
2,0,1,0,0,1,0,56,2,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
11,0,1,0,0,4,0,31,4,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
5,0,1,0,0,7,0,30,7,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
2,0,1,0,0,1,0,63,3,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
0,0,0,0,0,1,0,49,1,0,18,2,0,4,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
0,0,0,0,0,1,0,48,0,0,0,1,0,31,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2340350/1/hitmaN/
0,0,0,0,0,1,0,47,1,0,21,3,0,3,1,0,20,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
0,0,0,0,0,1,0,50,0,0,0,1,0,30,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2340350/1/hitmaN/
0,0,0,0,0,3,0,38,1,0,17,2,0,10,1,0,24,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
2,0,1,0,0,1,0,54,1,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
0,0,0,0,0,1,0,45,1,0,9,2,0,6,1,0,32,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
2,0,1,0,0,1,0,60,3,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
0,0,0,0,0,1,0,47,1,0,30,2,0,3,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
2,0,1,0,0,1,0,56,3,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
4,0,1,0,65,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Protoss,http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/
0,0,0,0,0,1,0,18,0,0,0,1,0,0,1,0,30,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2342785/1/FanTaSy/
3,0,1,0,69,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/
0,0,0,0,0,1,0,22,0,0,0,1,0,0,1,0,32,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2342785/1/FanTaSy/
4,1,1,0,45,1,0,1,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/
0,0,0,0,0,1,0,10,0,0,0,1,0,0,1,0,26,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2342785/1/FanTaSy/
0,0,0,0,0,1,0,13,1,0,38,5,0,24,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
1,0,0,0,0,1,0,53,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/2342297/1/eMotion/
